,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,BVP_mean,BVP_std,BVP_min,BVP_max,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,Resp_mean,Resp_std,Resp_min,Resp_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.042984749239370894,0.00037894424889925514,0.04197126499383966,0.044035425567307176,0.042984728889665716,0.0003789440695006551,0.04197124512393483,0.04403540472019392,2.957578021006625e-05,2.607336791684159e-07,2.8878449463170872e-05,3.02987010761137e-05,2.957578021006625e-05,2.607336791684159e-07,2.8878449463170872e-05,3.02987010761137e-05,23.73261016949153,209.2870444401066,-570.78,494.49,1.352951630442017,0.0045436955531149405,1.3461644145587002,1.3607464357427492,0.19209159421476873,0.10865768697686155,0.05598833629933304,0.4016202684083852,0.3357953845667966,0.24320212168722355,0.00011414089664385507,0.9092927864578346,-0.4561289061424028,0.11298251625149505,-0.6726875318563217,-0.3172008318463936,1.4707706746128897,0.6057913727380126,-0.80108642578125,2.89154052734375,34.34666666666668,0.012472191289243989,34.34,34.37,0.05423728813559322,0.0004953560371516042,0,1,0
0,0.01389212830397189,0.011640837324351441,0.002064160573467524,0.04953985376322058,0.01389212172720402,0.011640831813382702,0.00206415959625909,0.04953983031021816,9.558518791869189e-06,8.009511565344001e-06,1.4202516129428298e-06,3.408603871062791e-05,9.558518791869189e-06,8.009511565344001e-06,1.4202516129428298e-06,3.408603871062791e-05,-24.224033898305105,207.47056402278133,-477.06,603.23,1.303718694481298,0.02607408972627736,1.2586550895365518,1.3453954168685136,0.6814802754910947,0.15139663279954607,0.4332421897369061,0.9442497650064375,0.7604056891189955,0.6154122859461889,0.00023124129319640474,2.1373256353098995,-0.9981943945398811,0.1717349324631697,-1.2586743121801405,-0.7054171800072817,0.2716982630878761,4.125234314974561,-5.90667724609375,7.66754150390625,34.33578947368422,0.004937279747185083,34.33,34.34,0.10847457627118644,-0.0007719298245617984,0,1,0
0,0.01565204752307347,0.011753585494340982,0.0013761070489783493,0.0488518002387314,0.015652040113130147,0.011753579929995343,0.00137610639750606,0.04885177711146513,1.076943626684994e-05,8.087088267632707e-06,9.468344086285532e-07,3.3612621506313634e-05,1.076943626684994e-05,8.087088267632707e-06,9.468344086285532e-07,3.3612621506313634e-05,-15.239285714285721,139.43387717937168,-397.76,319.58,1.168763009408398,0.158558726760286,0.8111303962380412,1.3023545100019673,0.880792507709125,0.12734531297264057,0.6157706314878837,1.0083732813847868,0.6557490907592302,1.2432470992552267,3.376189283699205e-08,4.517278169152306,-1.3392065839330018,0.025606310896311095,-1.3672075443741187,-1.2793716340378758,-0.5812050982681161,3.2688529235802193,-4.779052734375,5.67169189453125,34.276666666666664,0.013333333333332257,34.25,34.29,0.24489795918367346,-0.0023116615067077214,0,1,0
0,0.013686686324973833,0.012712050285128696,0.0,0.0460995861407747,0.00647141927475823,0.01752261416597093,-0.018577436366331808,0.046099564316453005,4.452680732469414e-06,1.2056490727411463e-05,-1.2782264516485466e-05,3.1718952689056526e-05,4.452680732469414e-06,1.2056490727411463e-05,-1.2782264516485466e-05,3.1718952689056526e-05,13.755762711864405,204.1290669691762,-654.21,453.14,1.290616040412596,0.049594981015239,1.188042424841069,1.348284192209412,0.8108050405386408,0.06575901706539425,0.699480491409427,0.9431292979262582,0.4950024727386319,0.6592710179578872,2.448532757881594e-06,2.730230438224119,-1.1417709543174914,0.09360271796756366,-1.2932667154242712,-0.9956099476831356,0.7294368507252733,4.220312377523915,-7.26165771484375,7.80487060546875,34.20315789473685,0.026764593968612662,34.16,34.25,0.13559322033898305,-0.0029649122807016504,0,1,0
0,0.006796283792913481,0.005185008444511855,0.0,0.024081873357121114,0.0021343691063359306,0.008277571219427049,-0.01926548956508484,0.02408186195635605,1.468559490934082e-06,5.695409355432804e-06,-1.3255681720799745e-05,1.656960215099968e-05,1.468559490934082e-06,5.695409355432804e-06,-1.3255681720799745e-05,1.656960215099968e-05,-18.037796610169494,234.98276183488835,-687.52,487.04,1.341070464501356,0.012785152294811699,1.3158009432672575,1.360424795004407,0.6991650111484238,0.03365172045729649,0.6624611456492674,0.7702780821385748,0.6126145440928394,0.25960211091073615,0.237100499971163,1.1373070448144222,-0.9759451899055954,0.031700952090347984,-1.053767844010597,-0.9450112071271068,-1.385793943343013,4.319060445406284,-7.891845703125,5.47943115234375,34.12277777777778,0.01850091756149566,34.11,34.16,0.10847457627118644,-0.002321981424148475,0,1,0
0,0.011097187587538243,0.013760903218632742,0.0,0.04472347909179635,0.010743857718366574,0.014038491912528064,-0.00894469158378939,0.04472345791894695,7.392345670069546e-06,9.659229266083476e-06,-6.154423656085595e-06,3.0772118280427976e-05,7.392345670069546e-06,9.659229266083476e-06,-6.154423656085595e-06,3.0772118280427976e-05,39.10599999999998,130.2390000310381,-231.22,355.87,1.291885226730347,0.06857116088775388,1.0339051006799778,1.3276813634129316,0.950541461762654,0.10240421930636459,0.7821242919794738,1.1202759352096114,0.6723036540885823,0.9258350832193862,5.3733316462967196e-08,3.2052074340644765,-1.284593357120564,0.13222732645451546,-1.4981646145405934,-1.0732523750056457,0.6990404342007697,1.3293683561803324,-2.87017822265625,2.7801513671875,34.05210526315789,0.037074455295486496,34.0,34.11,0.10847457627118644,-0.006157894736841964,0,1,0
0,0.023726145004323986,0.014813596196748153,0.0006880535244891746,0.05022790728770975,0.017725560977399475,0.021637382843274405,-0.02614602155261514,0.050227883508971186,1.2196128930191606e-05,1.488767047795888e-05,-1.7989853763942512e-05,3.455945591494219e-05,1.2196128930191606e-05,1.488767047795888e-05,-1.7989853763942512e-05,3.455945591494219e-05,-21.313571428571407,258.05122675368483,-596.91,586.46,1.0249857947827599,0.14381696851680328,0.7546623161795931,1.2437871016601283,0.9985857561838812,0.13585832101639886,0.7386143583972098,1.1781871667101098,0.9559768764406249,1.8498811978500727,6.529745277816801e-08,6.713864815820399,-1.6061244740711595,0.03655229560778551,-1.6418408224720715,-1.5184800324140166,0.3203739895122519,3.423822314186138,-4.254150390625,6.45751953125,34.00222222222223,0.015475986974648777,33.99,34.03,0.10884353741496598,-0.0017337461300309081,0,1,0
0,0.03132749822725205,0.01621916027925032,0.0,0.059860656630558194,0.031205786912152648,0.0164520816381021,-0.00412831919251818,0.05986062829151361,2.1471241504512137e-05,1.1319907397242137e-05,-2.8405032258856597e-06,4.1187296775342064e-05,2.1471241504512137e-05,1.1319907397242137e-05,-2.8405032258856597e-06,4.1187296775342064e-05,-0.7156949152542358,178.57405696552692,-769.96,375.9,1.0922454761733935,0.02061505943910319,1.074602487449238,1.1651722084680314,0.8574683573378878,0.12509924379849405,0.6781738791174752,1.0470827072537743,0.47388279040669734,0.5476166351028374,1.999152953402472e-06,1.9641987502289737,-1.400841190990765,0.13121549291694445,-1.5898682775253068,-1.1679761209666781,0.4362252496097386,2.3128700792896333,-3.19976806640625,4.10919189453125,33.92777777777778,0.02572408200620275,33.87,33.95,0.10847457627118644,-0.004458204334365787,0,1,0
0,0.01925155165479508,0.00720059960972928,0.0013761070489783493,0.05504428195913397,0.019214350475988316,0.007299261033363622,-0.00275221279501212,0.055044255900242395,1.3220495306965578e-05,5.022279902539187e-06,-1.8936688172571063e-06,3.7873376345142124e-05,1.3220495306965578e-05,5.022279902539187e-06,-1.8936688172571063e-06,3.7873376345142124e-05,-1.6460000000000001,92.25545623072381,-254.43,254.52,1.2022523315109455,0.020166204472277495,1.1629294141481976,1.2272422055771641,0.4528289190332813,0.132643224952317,0.2478998531406723,0.6996735083030612,0.13845030435279848,0.2457507010449563,6.925675062774417e-06,0.9962203311058246,-0.8783482327518386,0.14839325183784025,-1.1371165865760904,-0.6578955740377935,-0.43462985206774385,1.9523033574865059,-3.47747802734375,3.228759765625,33.883684210526305,0.015963948303266452,33.87,33.91,0.10847457627118644,0.0013684210526314687,0,1,0
0,0.03913479944390466,0.007162566422132595,0.008256642293870096,0.05504428195913397,0.03913478091683051,0.007162563031252828,0.00825663838503636,0.055044255900242395,2.6926811192324273e-05,4.928224404923707e-06,5.681006451771319e-06,3.7873376345142124e-05,2.6926811192324273e-05,4.928224404923707e-06,5.681006451771319e-06,3.7873376345142124e-05,9.236338983050851,310.2464472643584,-1092.57,651.42,1.1929964453305766,0.0251094214564696,1.1435680891863367,1.2246379561726881,0.11629094438952015,0.062296501870031225,0.039050273276259574,0.23289242832342377,0.014818944547606053,0.051936449317283834,7.085099262837957e-08,0.2253792964519128,-0.5497104142556634,0.04410504076325227,-0.6406976269475441,-0.49768040504415906,0.06362768274414365,2.60638716063969,-3.60870361328125,4.82025146484375,33.89777777777776,0.009749960430433751,33.89,33.91,0.13559322033898305,0.000928792569659258,0,1,0
